,current_time,future_timepoint,t1,t2,t3,t4,t5,t6,r1,r2,r3,r4,r5,r6,no treatment,treatment,alive,dead,not testing,testing
92,15,18,0.008586130236467229,0.1137214103649853,0.2916522615494518,0.32330986090098324,0.18901364213057936,0.0737166948175327,0.720702035007809,0.14362449069441874,0.078474115494817,0.04021950420044511,0.014451782266659313,0.0025280723358501837,1.0,0.0,0.9569962400936143,0.04300375990638551,0.0,1.0
93,15,19,0.0060102911655270565,0.08218082632642984,0.23827300619411174,0.3138125810955236,0.22930250776170039,0.1304207874567064,0.8115064490014621,0.10243415043376279,0.05428821555292469,0.02392825137277004,0.006913196836956492,0.00092973680212241,1.0,0.0,0.8864496403211067,0.11355035967889271,0.0,1.0
94,15,20,0.004207203815868934,0.059329665778158916,0.19144535223380688,0.2911507086250996,0.2546555297618469,0.19921153978521622,0.8806765820545079,0.06992291558123735,0.03378721317301027,0.012438591126032891,0.0028727794080571673,0.0003019186571502639,1.0,0.0,0.770838180189713,0.2291618198102855,0.0,1.0
95,15,21,0.0029450426711082407,0.04279292718947173,0.15181064629711186,0.2612391017077107,0.2656040834208216,0.2756081987137692,0.9305093057157724,0.04416969208581561,0.01857245883714543,0.005621220197273402,0.0010405761552807927,8.674700870160792e-05,1.0,0.0,0.6172783193888843,0.38272168061111156,0.0,1.0
96,16,17,0.15986211680464554,0.34281792900757685,0.3153189398212072,0.14365680857726906,0.03414520320006498,0.004199002589235999,0.23022015412041757,0.3670674687960912,0.2023703598273246,0.1059467161296826,0.060979998568753496,0.03341530255773004,0.0,1.0,0.9966649631434522,0.003335036856547565,0.0,1.0
97,16,18,0.3219045839168253,0.3139231737703243,0.2299111499447335,0.10168498390590591,0.027748396838172984,0.004827711624037124,0.11511007706020869,0.29864381145825414,0.28471891431170765,0.15415853797850346,0.08346335734921798,0.06390530184210673,0.0,1.0,0.9924799643826117,0.00752003561738772,0.0,1.0
98,16,19,0.4303393224061627,0.2766519049812317,0.18060768771713298,0.08167881507980354,0.025155372999512378,0.005566896816154465,0.05755503853010422,0.20687694425923095,0.29168136288498026,0.21943872614510507,0.11881094766386047,0.1056369805167155,0.0,1.0,0.9876885573219369,0.012311442678061599,0.0,1.0
99,16,20,0.30123752568431283,0.32275813020870986,0.20942095289636187,0.11135747687100198,0.04211240562359958,0.01311350871600813,0.11377639755021848,0.22992359009558713,0.2720485360793834,0.19209188727116205,0.11523075974417193,0.07692882925946763,1.0,0.0,0.9821901970368271,0.01780980296316926,0.0,1.0
100,16,21,0.210866267979017,0.3163019488513878,0.24342210609006398,0.14077651967860863,0.06288592699781971,0.025747230403087767,0.19026140982318387,0.24393662377007208,0.2454506334332884,0.16652372230047502,0.10248946763933207,0.051338143033624085,1.0,0.0,0.9693102373272012,0.03068976267278933,0.0,1.0
101,16,22,0.14760638758530828,0.2846712445896696,0.2652860589184546,0.171570195602041,0.08625310480205427,0.04461300850243259,0.2859582354211069,0.244530572790325,0.21448744827097393,0.14140295607072492,0.08242270064779383,0.031198086799011295,1.0,0.0,0.9443531833146515,0.055646816685324,0.0,1.0
102,17,18,0.08578253435981498,0.26638657422072104,0.33933482393244446,0.21801017538914477,0.0752968941538575,0.01518899794401725,0.3827462240611146,0.29863154107961176,0.1623038307208357,0.0872618767180166,0.0495261512271171,0.019530376193304316,1.0,0.0,0.9958798815573847,0.004120118442615291,0.0,1.0
103,17,19,0.06004777405187048,0.2122053622624492,0.31745034901892744,0.25440756995213465,0.11811087852444369,0.03777806619017451,0.5248934858346325,0.2337401680474941,0.12658420029910705,0.06929984219823186,0.03524829808937954,0.010234005531155105,1.0,0.0,0.9807534640839215,0.01924653591607855,0.0,1.0
104,17,20,0.04203344183630934,0.1665580857992756,0.285876852991984,0.27332040367217253,0.158999885952751,0.07321132974750762,0.649261193966854,0.1767249693639317,0.09610452541762199,0.05118180739678211,0.021938774689947687,0.004788729164862684,1.0,0.0,0.9437024948015161,0.05629750519848387,0.0,1.0
105,17,21,0.029423409285416535,0.12920069261038572,0.25008122283417145,0.27708733846811595,0.19329604126857747,0.12091129553333294,0.7523432362904914,0.1296998090544681,0.06990151892123415,0.0341246165198678,0.011935311540218447,0.0019955076737203092,1.0,0.0,0.8746127802710569,0.1253872197289433,0.0,1.0
106,17,22,0.020596386499791574,0.09926750761289496,0.21381706376703574,0.2689855037779326,0.21843343042843902,0.1789001079139062,0.83397980074597,0.09206114942668828,0.04738256981715378,0.020158068385377606,0.005678930401820495,0.0007394812229900949,1.0,0.0,0.7688622159184733,0.23113778408152702,0.0,1.0
107,17,23,0.014417470549854103,0.07566617127896395,0.17945219692079353,0.25243497177466356,0.2335990524332871,0.24443013704243793,0.895705416703499,0.062104833829063136,0.0291289511030923,0.010450024154615236,0.0023671040238866436,0.00024367018584419166,1.0,0.0,0.6313126825197334,0.36868731748026695,0.0,1.0
108,18,19,0.2115961193516408,0.315145386522141,0.2835318258846948,0.14150095007062155,0.041025900021316425,0.007199818149585484,0.19137311203055668,0.3406888825703629,0.23046768590022393,0.12478285371942617,0.06839401397256717,0.04429345180686314,0.0,1.0,0.9923737523360555,0.007626247663944518,0.0,1.0
109,18,20,0.3472045383948801,0.2903425681542481,0.21669342561644694,0.10495918323669373,0.033450142208886764,0.007350142388844332,0.09568655601527834,0.26603099730045976,0.2855782842352934,0.17762526980982504,0.09658843384599666,0.07849045879314673,0.0,1.0,0.9852288417828143,0.014771158217185902,0.0,1.0
110,18,21,0.4345554592012755,0.264654962342774,0.17629539670985694,0.08641086346468989,0.030155429070548044,0.007927889210855419,0.047843278007639156,0.180858776657869,0.27580464076787653,0.23160177702255919,0.13710685182791083,0.12678467571614505,0.0,1.0,0.9779872695101144,0.022012730489885772,0.0,1.0
111,18,22,0.3041888214408927,0.31562511140032434,0.202803266399732,0.11337622343823997,0.047032059388790584,0.016974517932019827,0.09785297220280655,0.2071124853082354,0.26358200087556016,0.20547275857343433,0.13425264214941346,0.09172714089054924,1.0,0.0,0.970233894787811,0.029766105212188955,0.0,1.0
112,18,23,0.21293217500862469,0.31219422441249456,0.23664981989990946,0.14020433632668744,0.06693530860362534,0.031084135748656976,0.1676013693119342,0.2261294856135915,0.24401279672175286,0.1814882607045197,0.119931508661716,0.06083657898648341,1.0,0.0,0.9537646421424814,0.046235357857518075,0.0,1.0
113,18,24,0.14905252250603693,0.2824156095913329,0.2593131412536844,0.16913798139865363,0.08891601692054377,0.05116472832974446,0.2571002616910856,0.2332074503996036,0.21926645855679025,0.15712495792098363,0.09654256079051714,0.036758310641013585,1.0,0.0,0.9241176925338537,0.07588230746614413,0.0,1.0
114,19,20,0.12167883672888653,0.27985619919646415,0.3198081499448828,0.19740405750553341,0.06725623313287457,0.013996523491358437,0.32372365580349205,0.29787024051624966,0.18941132708349245,0.10287696249422479,0.059031446917841915,0.027086367184699228,1.0,0.0,0.9960434996732498,0.003956500326750246,0.0,1.0
115,19,21,0.08517518571022056,0.23240299045619084,0.3078225647203572,0.23412528523733822,0.10630058044467222,0.034173393431220805,0.45755492060911784,0.24914031859120944,0.1505319699444194,0.08317744234252308,0.04467871930868746,0.014916629204042702,1.0,0.0,0.9821023534316581,0.017897646568341755,0.0,1.0
116,19,22,0.05962262999715439,0.18823464903239975,0.28519669244110724,0.2562344690822439,0.14464799188247202,0.06606356756462246,0.5836860285725314,0.19921832949048157,0.11643270716423898,0.06368687325722844,0.029611204658980147,0.0073648568565391525,1.0,0.0,0.94854058331811,0.05145941668188967,0.0,1.0
117,19,23,0.04173584099800805,0.14965104332182608,0.2561080794184949,0.26492313608990276,0.17812393504240348,0.10945796512936404,0.6950153973662858,0.15295516132543002,0.0869567025697506,0.04464433492267514,0.017179256930342914,0.003249146885514434,1.0,0.0,0.8858766084042874,0.11412339159571203,0.0,1.0
118,19,24,0.029215088698605604,0.11727648262468054,0.22417096858949404,0.2622786190884801,0.20416369535665305,0.1628951456420849,0.7878064573634396,0.11291684622020533,0.0612876802828334,0.027982499665015613,0.008728481776789785,0.0012780346917135282,1.0,0.0,0.7889103574926509,0.2110896425073477,0.0,1.0
119,19,25,0.020450562089023867,0.09085806444685782,0.19210262280004947,0.2508463239387836,0.22159817247620056,0.2241442542490802,0.8611587600287988,0.07937784532734535,0.03965218681325382,0.01547483057100631,0.0038885711002994636,0.00044780615928902015,1.0,0.0,0.660400689910335,0.33959931008966193,0.0,1.0
120,20,21,0.09896143291392985,0.25985220207070253,0.320674205170746,0.22028684831343354,0.0845525528358565,0.015672758695331555,0.44769380694229927,0.2527308943791314,0.15339672475786306,0.08462896570427154,0.045736273973424044,0.01581333424301078,1.0000000000000002,0.0,0.9974590159081242,0.002540984091875826,0.0,1.0
121,20,22,0.0692730030397509,0.21158497132367077,0.302427604240733,0.2504030553706273,0.12527284147912962,0.0410385245460885,0.5679237365355296,0.20547533328476425,0.12068231186580694,0.06612681304905932,0.03150123972544203,0.00829056553939797,1.0000000000000002,0.0,0.9818260814433132,0.018173918556686736,0.0,1.0
122,20,23,0.04849110212782564,0.16889138083849486,0.2751748143656144,0.2660104200316591,0.16281190564657894,0.0786203769898274,0.6770441573742989,0.16044486644714978,0.09170988537166351,0.04773843974674952,0.019174901110273188,0.0038877499498656863,1.0000000000000002,0.0,0.941533387700012,0.058466612299988036,0.0,1.0
123,20,24,0.03394377148947797,0.13277129722529418,0.24328978430747866,0.26875973833184585,0.1937714599621031,0.12746394868380118,0.7703808264041194,0.1204592045716617,0.06613008118137359,0.031121980703409283,0.010281804061650683,0.0016261030777867933,1.0000000000000002,0.0,0.8675096778105281,0.13249032218947232,0.0,1.0
124,20,25,0.02376064004263461,0.10312303950454946,0.21013423818282362,0.26111875212453606,0.21626794347302625,0.1855953866724324,0.8459703785078898,0.086367047663726,0.04416209090165392,0.018044527438500914,0.004850251007312003,0.0006057044809212528,1.0000000000000002,0.0,0.7569334687553869,0.24306653124461447,0.0,1.0
125,20,26,0.01663244802984429,0.07931431966597531,0.17803087857934208,0.2458233979420233,0.22972318606848008,0.2504757697143412,0.9036945147283756,0.05815901301144839,0.026706199657530023,0.009226022804533933,0.0020133729558876575,0.0002008768422344872,1.0000000000000002,0.0,0.6164501089364272,0.3835498910635766,0.0,1.0
126,21,22,0.017431610480768595,0.18180385802426113,0.42108283552172326,0.2956067243022349,0.0775186086230458,0.006556363047966177,0.5689121939720738,0.20508682677112106,0.1204133538383444,0.06597469959073825,0.031384207922217286,0.00822871790550477,1.0,0.0,0.9996359535601799,0.00036404643982014767,0.0,1.0
127,21,23,0.012202127336538008,0.13249218376121327,0.34929914227248443,0.33324955766808123,0.14294504332680247,0.029811945634879905,0.6797984512344811,0.159305609855596,0.0909794856813412,0.04727232743755568,0.018864507542359174,0.0037796182486658247,1.0,0.0,0.9930819773328394,0.006918022667160545,0.0,1.0
128,21,24,0.008541489135576596,0.09640516683381059,0.2842570547191028,0.33806443304940187,0.2000363976291859,0.07269545863292057,0.7745986690591578,0.11864582731117201,0.06497005559432531,0.030367288648086736,0.009887731443893046,0.0015304279433624498,1.0,0.0,0.963476271413613,0.03652372858638619,0.0,1.0
129,21,25,0.005979042394903601,0.0700460635243402,0.2279014883535145,0.32192221955031125,0.24144480825525005,0.132706377921676,0.8509006250093714,0.0841265655558355,0.04271677573507704,0.01719674310857909,0.004513091492269235,0.0005461990988607458,1.0,0.0,0.8934359219812625,0.10656407801873498,0.0,1.0
130,21,26,0.004185329676432491,0.05082595718550886,0.18054486090476093,0.29371600019127014,0.26558803164376654,0.20513982039824957,0.9085341029831748,0.0557575219158571,0.02523349648134215,0.008507419454079502,0.0017954504728190939,0.000172008692708781,1.0,0.0,0.7748712768700121,0.22512872312998097,0.0,1.0
131,21,27,0.0029297307735026896,0.03683376893278527,0.14162918978898267,0.25976465840531254,0.27402642220801254,0.2848162298913743,0.9487581053796574,0.03373720196544752,0.013167146699080316,0.0036653417018623477,0.0006242842550610733,4.791999884286659e-05,1.0,0.0,0.6159143223011267,0.38408567769885504,0.0,1.0
132,22,23,0.015361513965896457,0.25943012044911323,0.47226853729951423,0.22223955707072623,0.030010471511074735,0.0006897997036750713,0.6552517640125125,0.16944011380595614,0.09749520704501631,0.05141243723012134,0.021635970633677178,0.004764507272716477,1.0,0.0,0.9999979588530729,2.0411469271445173e-06,1.0,0.0
133,22,24,0.01075305977612752,0.1862095385041482,0.408417012244394,0.2972482511393626,0.08767919717897017,0.00969294115699749,0.7378622056230721,0.1343634109777333,0.07502757597740532,0.03689493603231547,0.013410297222825471,0.0024415741666482045,1.0,0.0,0.9993081605573804,0.0006918394426196703,0.0,1.0
134,22,25,0.007527141843289264,0.13357259488574197,0.34175477012232025,0.330598879470872,0.1505499133670879,0.035996700310688544,0.8114493647457176,0.1018667997346043,0.05414337377543164,0.024033042750235965,0.007403028108163678,0.0011043908858467326,1.0,0.0,0.9896219253593903,0.010378074640609757,0.0,1.0
135,22,26,0.005268999290302484,0.09575895897300615,0.27930011755134676,0.3339456466663065,0.20456460319822312,0.0811616743208149,0.8727050273542116,0.07316922518928887,0.03603709888395784,0.014032899732657223,0.003615462408752758,0.000440286431131617,1.0,0.0,0.9539988014913418,0.04600119850865832,0.0,1.0
136,22,27,0.0036882995032117387,0.06861197106819504,0.22423776997784456,0.31755198793181855,0.2433789162386481,0.14253105528028182,0.9201688044766647,0.04908217270951193,0.02176330547459019,0.007275264647007717,0.0015557734543255183,0.00015467923789963734,1.0,0.0,0.8765706614622536,0.12342933853774635,0.0,1.0
137,22,28,0.002581809652248216,0.04913486959870003,0.17755003030494965,0.28955772254562623,0.2656308377465991,0.2155447301518762,0.9540370899407037,0.03023127139463957,0.011766089062283071,0.0033286308749195985,0.0005889731628068299,4.794556464621633e-05,1.0,0.0,0.7516321200563039,0.24836787994369602,0.0,1.0
138,23,24,0.010753059776127576,0.18620953850414818,0.4084170122443938,0.2972482511393626,0.08767919717897021,0.009692941156997615,0.7378622056230718,0.13436341097773333,0.07502757597740536,0.03689493603231554,0.013410297222825562,0.0024415741666482535,1.0,0.0,0.9993102002963251,0.0006897997036751704,0.0,1.0
139,23,25,0.0075271418432893014,0.13357259488574197,0.34175477012232003,0.33059887947087185,0.1505499133670879,0.035996700310688676,0.8114493647457172,0.1018667997346043,0.05414337377543168,0.02403304275023604,0.007403028108163744,0.0011043908858467545,1.0,0.0,0.9896239453272654,0.01037605467273495,0.0,1.0
140,23,26,0.005268999290302509,0.09575895897300613,0.27930011755134654,0.33394564666630616,0.204564603198223,0.081161674320815,0.8727050273542105,0.07316922518928884,0.03603709888395788,0.014032899732657287,0.0036154624087527953,0.00044028643113162554,1.0,0.0,0.9540007487470382,0.04599925125296187,0.0,1.0
141,23,27,0.003688299503211753,0.06861197106819496,0.2242377699778442,0.31755198793181794,0.2433789162386477,0.14253105528028176,0.9201688044766623,0.04908217270951186,0.02176330547459021,0.007275264647007752,0.0015557734543255343,0.0001546792378996401,1.0,0.0,0.8765724506754168,0.12342754932458261,0.0,1.0
142,23,28,0.00258180965224822,0.04913486959869986,0.17755003030494892,0.289557722545625,0.265630837746598,0.2155447301518755,0.9540370899406977,0.030231271394639443,0.011766089062283056,0.0033286308749196068,0.0005889731628068343,4.7945564646216986e-05,1.0,0.0,0.7516336542510255,0.2483663457489723,0.0,1.0
143,23,29,0.0018072667565737408,0.03516895161476411,0.1390254820930732,0.25595541487342033,0.27280890318630413,0.29523398147585284,0.9759780542751234,0.01682978716017368,0.00564243098831021,0.0013402681836736398,0.00019631130349471635,1.314808920548391e-05,1.0,0.0,0.5896229810724167,0.41037701892757655,0.0,1.0
144,24,25,0.1046876395236922,0.4147983574002849,0.3553120030703366,0.11160196187271447,0.013036830798616724,0.0005632073343549766,0.3689311028115357,0.4361128083004024,0.1046954934775694,0.05596125600486051,0.02515261662757063,0.009146722778061177,0.0,1.0,0.9997983790867276,0.00020162091327236638,0.0,1.0
145,24,26,0.3372927564870374,0.3639334043313425,0.21853865983576937,0.06811349111502629,0.011179967300033218,0.0009417209307908003,0.18446555140576776,0.40252195555596887,0.2704041508889858,0.08032837474121492,0.04055693631621555,0.021723031091846486,0.0,1.0,0.9992352853067497,0.0007647146932502286,0.0,1.0
146,24,27,0.49574879885941175,0.287529705834291,0.15352920834836048,0.05125102897519533,0.010573000631782022,0.001368257350958277,0.09223277570288377,0.2934937534808679,0.33646305322247694,0.17536626281510015,0.06044265552871516,0.04200149924995421,0.0,1.0,0.9982942845237911,0.0017057154762083115,0.0,1.0
147,24,28,0.3470241592015875,0.34999543374182657,0.19372935759413928,0.08193448278714473,0.022776409134805976,0.004540157540492876,0.1589005383020799,0.3032543260322486,0.2998695569350954,0.14926110835527417,0.05625370563023866,0.032460764745058365,1.0,0.0,0.9969283610305706,0.0030716389694276204,0.0,1.0
148,24,29,0.2429169114411101,0.3491040513797532,0.24060918043844431,0.11547294522924254,0.0405238312305074,0.011373080280934613,0.24670794405046395,0.3022742648493871,0.2562608232144178,0.12233077942795476,0.049364450523518975,0.023061737934244823,1.0,0.0,0.9924021492149034,0.0075978507850917604,0.0,1.0
149,24,30,0.1700418380087749,0.3172479093981562,0.2731576417208335,0.15301381579200113,0.06300856543012714,0.023530229650086533,0.35292904579799733,0.2861048484152765,0.20919695287406911,0.0966899467538102,0.04012150980683585,0.014957696351977792,1.0,0.0,0.9811154799009024,0.01888452009908485,0.0,1.0
150,25,26,0.05625427625184454,0.3124615038782926,0.39429876502792477,0.19354066408733187,0.04018668860984966,0.0032581021447563485,0.5393517398342801,0.3066042296998628,0.08565152220031218,0.043922105013300794,0.018897962845256338,0.005572440406987387,1.0,0.0,0.9997265117777848,0.00027348822221506173,0.0,1.0
151,25,27,0.03937799337629116,0.23559933559035806,0.369747586683035,0.2537680943695096,0.08619288125309428,0.015314108727711238,0.6789773347912792,0.20598378727418382,0.06664821390398201,0.03252627155750644,0.01282960560055201,0.0030347868724954347,1.0,0.0,0.9964693006855916,0.003530699314408045,0.0,1.0
152,25,28,0.027564595363403777,0.1767329329261378,0.3295031113552315,0.2885619420635669,0.13646544518801873,0.04117197310363947,0.7851348537041652,0.13417464655964612,0.04906284571590792,0.022375233864122473,0.007781666303329993,0.0014707538528253737,1.0,0.0,0.9812092614710654,0.018790738528933575,0.0,1.0
153,25,29,0.019295216754382588,0.1319824316573172,0.28367205782650257,0.3008442928510654,0.18209439425068266,0.08211160666004486,0.8616187328442474,0.08565817302279347,0.033850045594969035,0.014056429334638122,0.0041842425164635814,0.000632376686880638,1.0,0.0,0.9408109401487349,0.05918905985126219,0.0,1.0
154,25,30,0.013506651728067708,0.09817626718643607,0.23816516997574513,0.29569262234369426,0.2177193638307958,0.13673992493524859,0.9146520702642733,0.05358233243430642,0.021595271848889225,0.00794428619492176,0.00198518441886849,0.00024085483872048256,1.0,0.0,0.8635594422897706,0.13644055771022184,0.0,1.0
155,25,31,0.009454656209647203,0.07277538254892407,0.19616849913894843,0.27843438663330383,0.2411113413846604,0.20205573408448319,0.9501592484127865,0.032385601962611504,0.012549230784645964,0.0039953933648633625,0.0008292768960291621,8.124857901029981e-05,1.0,0.0,0.7454763889739314,0.2545236110260485,0.0,1.0
156,26,27,0.22693107432159346,0.351209093275608,0.2784839655119165,0.11474717376256602,0.02554478626868442,0.003083906859631361,0.26967586991713843,0.42297798476707127,0.19612787595008907,0.06478681360680669,0.031410033929278644,0.01502142182961567,0.0,0.9999999999999999,0.9964415109309243,0.003558489069075789,0.0,1.0
157,26,28,0.40173501680430906,0.30338470174600807,0.19474351725361289,0.07755251300263649,0.019436289379510526,0.003147961813922475,0.13483793495856916,0.3463269273421047,0.30955293035858006,0.13045734477844784,0.048098423768042645,0.030726438794254976,0.0,0.9999999999999999,0.9933685781201428,0.006631421879857103,0.0,1.0
158,26,29,0.5103241046863558,0.2602428820199688,0.14844511098695595,0.06051427024483005,0.017024456916970368,0.0034491751449179466,0.06741896747928451,0.24058243115033667,0.32793992885034207,0.2200051375685137,0.08927788427324515,0.05477565067827624,0.0,0.9999999999999999,0.9902414917690695,0.009758508230929774,0.0,1.0
159,26,30,0.3572268732804485,0.33526724881988434,0.1819844422968595,0.08689352246746768,0.03007140091532822,0.008556512220009043,0.12333770413784984,0.26088699323195086,0.302852572549522,0.18962011395659473,0.08125850685942297,0.04204410926465522,0.9999999999999999,0.0,0.9868259754281921,0.013174024571806109,0.0,1.0
160,26,31,0.2500588112963128,0.3418551361580521,0.22796928425376595,0.11542079841628472,0.047118037380969854,0.017577932494607432,0.20000400888207118,0.27321932859628145,0.26957719124407997,0.1577761194003021,0.06973465540513164,0.029688696472122234,0.9999999999999999,0.0,0.9783821869104157,0.021617813089579743,0.0,1.0
161,26,32,0.17504116790741694,0.3143162386995267,0.26213503982504877,0.14918534416752738,0.06760886569156355,0.03171334370889803,0.2969356984961133,0.2719271852872026,0.22991284227522163,0.12654111159542966,0.05552730601468124,0.01915585633132157,0.9999999999999999,0.0,0.961184250874971,0.03881574912501727,0.0,1.0
162,27,28,0.1606156677596704,0.34051420440795027,0.3127894592972671,0.14636178274763614,0.03536857394673213,0.004350311840743675,0.4083627427371931,0.3485979145890882,0.15306350412637673,0.0538431679207804,0.02603650281461614,0.010096167811944941,0.9999999999999999,0.0,0.9993778292952775,0.0006221707047224216,0.0,1.0
163,27,29,0.11243096743176922,0.2865446434134662,0.32110688283047184,0.19629008571252532,0.0686665365870033,0.014960884024763307,0.5448572206623314,0.2720358751862767,0.11421350697162158,0.042955391265607365,0.019795020542107064,0.006142985372054481,0.9999999999999999,0.0,0.9950302240911173,0.004969775908882378,0.0,1.0
164,27,30,0.07870167720223835,0.2343105406189568,0.3107382110053697,0.23373512484790895,0.10695360132465975,0.03556084500086425,0.667909825473066,0.20064656488698482,0.08198063788578616,0.032479037939203106,0.013619664120854046,0.0033642696941022826,0.9999999999999999,0.0,0.9801436923073551,0.019856307692643824,0.0,1.0
165,27,31,0.05509117404156664,0.18762788159394056,0.28780990988944477,0.25683605069514626,0.14498805838163398,0.06764692539826193,0.770100616855337,0.14020912357223148,0.056769103982479696,0.0228738182507583,0.008396515282011748,0.0016508220571723115,0.9999999999999999,0.0,0.9452889543866363,0.05471104561336041,0.0,1.0
166,27,32,0.038563821829096276,0.14786686932822699,0.25775530140079106,0.26612820845343327,0.17854245607568597,0.11114334291275108,0.8488740583139354,0.09333016640456354,0.03772577614272457,0.014740060982818062,0.004606594506486044,0.0007233436494476109,0.9999999999999999,0.0,0.881343063009437,0.11865693699055391,0.0,1.0
167,27,33,0.026994675280366722,0.11507595507848492,0.22478877177901627,0.2636163363376341,0.2048181817890051,0.1647060797354528,0.9057636621256175,0.05943639063997065,0.02371478399354266,0.008563184681334228,0.002239550588436854,0.0002824279710331977,0.9999999999999999,0.0,0.7833876487335911,0.2166123512663843,0.0,1.0
168,28,29,0.13672786876611084,0.3253378804352052,0.3229744817332769,0.16591582276339195,0.04408439826057682,0.004959548041438104,0.5304171759901799,0.28013553816146386,0.11832353180892899,0.04410723259773314,0.02045532038870537,0.00656120105298853,1.0,0.0,0.9998682320181786,0.00013176798182120542,0.0,1.0
169,28,30,0.09570950813627757,0.2687548769344768,0.3236835013438553,0.2130334204543574,0.08063382561142134,0.018184867519611146,0.6461751224532611,0.21327138486134092,0.08765578273588592,0.03433376078044417,0.014713975564084948,0.003849973604982289,1.0,0.0,0.9949093374863766,0.005090662513623143,0.0,1.0
170,28,31,0.06699665569539426,0.21684126629501688,0.30720491402104155,0.2462284447212066,0.12035370406430207,0.04237501520303752,0.7470590151126518,0.1538513603258957,0.06243283431816029,0.02505300186825177,0.009574970121765046,0.002028818253273743,1.0,0.0,0.9768170429901623,0.023182957009836993,0.0,1.0
171,28,32,0.04689765898677591,0.17188788311512984,0.2800958197032337,0.26452138551115667,0.15811612626137317,0.078481126422328,0.8284012738371173,0.1055177649713988,0.04266986312455456,0.016869661401184465,0.0055852683969267285,0.0009561682688137815,1.0,0.0,0.9354244059428669,0.06457559405713126,0.0,1.0
172,28,33,0.032828361290743,0.13439081587662308,0.2476334387268015,0.2691937157687786,0.19003770403630738,0.1259159643007394,0.8895722088458241,0.0690834743062259,0.027712927074404446,0.010327854234748192,0.0029016787363384962,0.0004018568024473752,1.0,0.0,0.8620112448815311,0.13798875511846428,0.0,1.0
173,28,34,0.022979852903519837,0.10392207950085786,0.21366065187174552,0.26272563265618243,0.21378450755604628,0.18292727551162952,0.9328059440061813,0.04319300917802375,0.016833022112447374,0.005680414192437233,0.0013372432396685527,0.00015036727121169413,1.0,0.0,0.7534702677441862,0.2465297322558021,0.0,1.0
174,29,30,0.09474737810873159,0.3964030586506285,0.3719686048096039,0.1233175749900494,0.013254610192804408,0.00030877324818202184,0.6215374060138241,0.22750263290353803,0.09418305216821321,0.03641392922348062,0.01593595323466459,0.004427026456279263,1.0,0.0,0.9999987858648728,1.2141351274021708e-06,0.0,1.0
175,29,31,0.0663231646761121,0.30590635448805936,0.3792989409619112,0.19791288393591572,0.046273499631977896,0.004285156306023343,0.7107901711523956,0.1751993207357703,0.07151934099862121,0.028380105798597136,0.011420825099054026,0.0026902362155611643,1.0,0.0,0.999690012991583,0.0003099870084169771,0.0,1.0
176,29,32,0.04642621527327845,0.23403139754447505,0.35728116501975543,0.25232870104371424,0.09176531492315919,0.0181672061956167,0.790700609055217,0.1279096820102489,0.05184303654064999,0.02064478158885734,0.0074387024635352425,0.0014631883414900873,1.0,0.0,0.9954061850283432,0.004593814971656416,0.0,1.0
177,29,33,0.032498350691294864,0.17774984286311582,0.3203062347771709,0.2838144402365262,0.13993433075932551,0.045696800672564396,0.8566274535641286,0.08870362794635792,0.03576292070554471,0.013838141845997517,0.004358819969938523,0.0007090359680290777,1.0,0.0,0.9773224356165403,0.022677564383458516,0.0,1.0
178,29,34,0.022748845483906318,0.13417439521156901,0.27753931720295333,0.2947619785987185,0.18309836360248505,0.08767709990036174,0.9071505627039333,0.05855007964409596,0.023275178988182404,0.008438984846408442,0.0022800049345859967,0.000305188882784183,1.0,0.0,0.932661927083344,0.06733807291665266,0.0,1.0
179,29,35,0.015924191838734267,0.10074673029326922,0.23452984060553575,0.28959518017998614,0.21659744810135295,0.1426066089811059,0.9433521832157274,0.03673954454491872,0.014101933222765303,0.004630876388435775,0.0010589725854836648,0.00011649004264366179,1.0,0.0,0.850888834129188,0.14911116587080248,0.0,1.0
180,30,31,0.21285540574412015,0.49407604968767505,0.25430206141751666,0.03763193385084258,0.0011334352020729859,1.1140977726307952e-06,0.6733593523865815,0.19713428034810232,0.08102404669634027,0.03174933013743409,0.013314379239209605,0.0034186111923322315,1.0,0.0,1.0,1.443271066065214e-19,1.0,0.0
181,30,32,0.1489987840208841,0.40970985650460856,0.3262342578985642,0.1026329721208448,0.012082984796703864,0.00034114465839452655,0.7313665427468452,0.162968591791453,0.06652485427616198,0.02632480577694675,0.010402527988160784,0.002412677420432306,1.0,0.0,0.9999988859022274,1.1140977726309396e-06,0.0,1.0
182,30,33,0.10429914881461887,0.3314965347594912,0.35127693748037747,0.1697133578541606,0.03924798099394614,0.003966040097405686,0.7901293099532152,0.12819317381781295,0.05202963120479186,0.020583594585192093,0.0075215696159737855,0.0015427208230141007,1.0,0.0,0.9996577416239014,0.00034225837609865343,0.0,1.0
183,30,34,0.07300940417023319,0.26333731897602947,0.34534281666411154,0.22418243174202562,0.07838759405201047,0.015740434395589527,0.8445612543846164,0.09585346651715343,0.03867736862411437,0.015037344374580068,0.004982898050476498,0.0008876680490589794,1.0,0.0,0.995693058936939,0.00430694106306106,0.0,1.0
184,30,35,0.051106582919163215,0.2062389445342905,0.32074116735768676,0.2605305472186513,0.12212604535901497,0.03925671261119265,0.8910451549238858,0.0681260598384605,0.027213197573350837,0.010161465599518547,0.0029969264316278468,0.00045719563315567674,1.0,0.0,0.980020417664598,0.019979582335401803,0.0,1.0
